nearest_facility_id,nearest_facility_type,acq_date,daily_detections,daily_total_frp_mw,daily_max_frp_mw
P100000123929,cement,2025-12-23,1,1.04,1.04
P100000123929,cement,2025-12-24,1,1.17,1.17
P100000123929,cement,2025-12-26,1,0.49,0.49
P100000123929,cement,2025-12-27,2,2.58,1.49
P100000123929,cement,2025-12-28,1,1.17,1.17
P100000123929,cement,2025-12-29,1,1.05,1.05
P100000123930,cement,2025-01-27,1,0.46,0.46
P100000123930,cement,2025-02-06,1,0.91,0.91
P100000123930,cement,2025-02-22,1,0.6,0.6
P100000123930,cement,2025-04-01,1,0.81,0.81
P100000123930,cement,2025-12-18,1,0.66,0.66
P100000123932,cement,2025-12-04,1,0.83,0.83
P100000123932,cement,2025-12-14,1,0.51,0.51
P100000123934,cement,2025-01-02,1,0.77,0.77
P100000123934,cement,2025-01-06,1,0.58,0.58
P100000123934,cement,2025-01-27,1,0.53,0.53
P100000123934,cement,2025-02-06,1,0.87,0.87
P100000123934,cement,2025-02-07,1,2.2,2.2
P100000123934,cement,2025-02-08,1,1.82,1.82
P100000123934,cement,2025-02-14,1,1.57,1.57
P100000123934,cement,2025-02-18,1,0.81,0.81
P100000123934,cement,2025-02-20,1,1.98,1.98
P100000123934,cement,2025-03-07,1,2.64,2.64
P100000123934,cement,2025-05-09,1,2.46,2.46
P100000123934,cement,2025-05-15,1,2.56,2.56
P100000123934,cement,2025-06-09,1,1.76,1.76
P100000123934,cement,2025-09-06,1,0.81,0.81
P100000123934,cement,2025-10-05,2,20.97,13.81
P100000123934,cement,2025-10-14,2,2.9699999999999998,1.95
P100000123934,cement,2025-11-18,1,0.91,0.91
P100000123934,cement,2025-11-20,1,0.66,0.66
P100000123934,cement,2025-11-22,1,4.7,4.7
P100000123934,cement,2025-11-24,1,12.33,12.33
P100000123934,cement,2025-11-28,1,8.49,8.49
P100000123934,cement,2025-12-01,1,2.37,2.37
P100000123934,cement,2025-12-04,1,3.2,3.2
P100000123934,cement,2025-12-08,1,0.43,0.43
P100000123934,cement,2025-12-24,1,0.43,0.43
P100000123939,cement,2025-01-01,1,0.65,0.65
P100000123939,cement,2025-01-27,1,0.53,0.53
P100000123939,cement,2025-02-02,1,1.21,1.21
P100000123939,cement,2025-02-06,2,1.79,1.19
P100000123939,cement,2025-02-07,1,0.76,0.76
P100000123939,cement,2025-02-08,1,1.42,1.42
P100000123939,cement,2025-02-09,1,1.17,1.17
P100000123939,cement,2025-02-12,1,0.76,0.76
P100000123939,cement,2025-02-13,2,2.56,1.33
P100000123939,cement,2025-02-16,1,0.83,0.83
P100000123939,cement,2025-02-17,1,0.73,0.73
P100000123939,cement,2025-02-18,1,1.19,1.19
P100000123939,cement,2025-02-19,1,1.12,1.12
P100000123939,cement,2025-02-22,1,0.82,0.82
P100000123939,cement,2025-02-23,1,0.97,0.97
P100000123939,cement,2025-02-24,1,1.02,1.02
P100000123939,cement,2025-02-25,1,0.96,0.96
P100000123939,cement,2025-03-01,1,1.53,1.53
P100000123939,cement,2025-03-04,1,0.43,0.43
P100000123939,cement,2025-03-05,2,1.23,0.63
P100000123939,cement,2025-03-06,1,1.39,1.39
P100000123939,cement,2025-03-07,1,1.58,1.58
P100000123939,cement,2025-03-08,2,2.73,1.4
P100000123939,cement,2025-03-10,1,1.3,1.3
P100000123939,cement,2025-03-11,2,3.56,1.86
P100000123939,cement,2025-03-12,1,1.68,1.68
P100000123939,cement,2025-03-13,1,1.96,1.96
P100000123939,cement,2025-03-17,1,0.89,0.89
P100000123939,cement,2025-03-18,1,1.15,1.15
P100000123939,cement,2025-03-21,1,0.88,0.88
P100000123939,cement,2025-03-22,1,1.24,1.24
P100000123939,cement,2025-03-23,1,1.31,1.31
P100000123939,cement,2025-03-26,1,1.53,1.53
P100000123939,cement,2025-03-27,1,1.65,1.65
P100000123939,cement,2025-03-28,1,1.63,1.63
P100000123939,cement,2025-03-29,1,1.28,1.28
P100000123939,cement,2025-04-03,1,1.15,1.15
P100000123939,cement,2025-04-06,1,1.76,1.76
P100000123939,cement,2025-04-07,1,1.58,1.58
P100000123939,cement,2025-04-13,1,1.18,1.18
P100000123939,cement,2025-04-19,2,2.81,1.74
P100000123939,cement,2025-04-22,1,1.75,1.75
P100000123939,cement,2025-04-29,1,1.48,1.48
P100000123939,cement,2025-05-09,1,3.46,3.46
P100000123939,cement,2025-06-04,1,0.95,0.95
P100000123939,cement,2025-06-09,1,1.52,1.52
P100000123939,cement,2025-06-26,2,2.2600000000000002,1.35
P100000123939,cement,2025-08-12,1,0.86,0.86
P100000123939,cement,2025-08-18,1,1.43,1.43
P100000123939,cement,2025-09-05,1,0.71,0.71
P100000123939,cement,2025-10-06,1,0.83,0.83
P100000123939,cement,2025-10-07,1,0.58,0.58
P100000123939,cement,2025-10-10,1,1.25,1.25
P100000123939,cement,2025-10-11,1,1.13,1.13
P100000123939,cement,2025-10-15,1,1.04,1.04
P100000123939,cement,2025-10-16,1,1.17,1.17
P100000123939,cement,2025-11-01,1,0.95,0.95
P100000123939,cement,2025-11-06,1,1.05,1.05
P100000123939,cement,2025-11-08,1,1.06,1.06
P100000123939,cement,2025-11-13,1,0.62,0.62
P100000123939,cement,2025-11-16,1,0.82,0.82
P100000123939,cement,2025-11-17,1,1.03,1.03
P100000123939,cement,2025-11-22,1,0.79,0.79
P100000123939,cement,2025-11-23,1,0.74,0.74
P100000123939,cement,2025-11-27,1,0.75,0.75
P100000123939,cement,2025-12-02,1,0.8,0.8
P100000123939,cement,2025-12-03,1,0.67,0.67
P100000123939,cement,2025-12-04,1,1.21,1.21
P100000123939,cement,2025-12-08,1,1.18,1.18
P100000123939,cement,2025-12-09,1,0.87,0.87
P100000123939,cement,2025-12-10,1,0.82,0.82
P100000123939,cement,2025-12-13,1,0.81,0.81
P100000123939,cement,2025-12-14,1,1.05,1.05
P100000123939,cement,2025-12-16,1,1.06,1.06
P100000123939,cement,2025-12-18,1,0.76,0.76
P100000123939,cement,2025-12-23,2,1.88,0.99
P100000123939,cement,2025-12-24,1,1.0,1.0
P100000123939,cement,2025-12-25,1,1.01,1.01
P100000123939,cement,2025-12-26,1,0.94,0.94
P100000123939,cement,2025-12-29,1,0.83,0.83
P100000123939,cement,2025-12-30,2,2.35,1.32
P100000123939,cement,2025-12-31,1,0.84,0.84
P100000123940,cement,2025-01-10,1,0.76,0.76
P100000123940,cement,2025-01-11,1,0.93,0.93
P100000123940,cement,2025-01-17,1,0.76,0.76
P100000123940,cement,2025-01-18,1,0.98,0.98
P100000123940,cement,2025-01-22,1,0.92,0.92
P100000123940,cement,2025-01-24,1,0.55,0.55
P100000123940,cement,2025-02-02,1,1.11,1.11
P100000123940,cement,2025-02-18,1,0.77,0.77
P100000123940,cement,2025-05-19,1,0.8,0.8
P100000123940,cement,2025-05-25,1,1.76,1.76
P100000123941,cement,2025-01-01,1,0.89,0.89
P100000123941,cement,2025-01-06,1,0.88,0.88
P100000123941,cement,2025-01-27,1,0.86,0.86
P100000123941,cement,2025-01-28,1,1.17,1.17
P100000123941,cement,2025-02-13,1,1.47,1.47
P100000123941,cement,2025-03-18,1,0.56,0.56
P100000123941,cement,2025-04-23,1,1.02,1.02
P100000123941,cement,2025-04-28,1,0.67,0.67
P100000123941,cement,2025-05-03,1,0.95,0.95
P100000123941,cement,2025-06-04,1,0.54,0.54
P100000123941,cement,2025-09-05,1,1.41,1.41
P100000123941,cement,2025-09-08,1,0.64,0.64
P100000123941,cement,2025-12-19,1,0.69,0.69
P100000123941,cement,2025-12-22,1,0.64,0.64
P100000123941,cement,2025-12-24,1,0.78,0.78
P100000123941,cement,2025-12-29,1,0.77,0.77
P100000123942,cement,2025-04-26,1,10.7,10.7
P100000123942,cement,2025-05-02,1,3.45,3.45
P100000123942,cement,2025-05-06,1,8.7,8.7
P100000123942,cement,2025-11-25,1,3.56,3.56
P100000123947,cement,2025-02-13,1,12.36,12.36
P100000123947,cement,2025-12-10,2,25.02,13.08
P100000123950,cement,2025-11-06,1,0.58,0.58
P100000123952,cement,2025-02-06,1,0.29,0.29
P100000123952,cement,2025-03-05,1,1.05,1.05
P100000123952,cement,2025-03-15,1,1.16,1.16
P100000123956,cement,2025-03-10,1,1.21,1.21
P100000123956,cement,2025-03-12,1,1.22,1.22
P100000123956,cement,2025-03-16,1,1.86,1.86
P100000123956,cement,2025-03-21,1,1.65,1.65
P100000123956,cement,2025-03-25,1,1.05,1.05
P100000123956,cement,2025-03-30,1,0.97,0.97
P100000123956,cement,2025-03-31,1,2.0,2.0
P100000123956,cement,2025-04-01,1,1.8,1.8
P100000123956,cement,2025-04-02,2,3.01,1.53
P100000123956,cement,2025-04-05,1,1.38,1.38
P100000123956,cement,2025-04-06,1,2.51,2.51
P100000123956,cement,2025-04-10,1,1.58,1.58
P100000123956,cement,2025-04-11,1,1.29,1.29
P100000123956,cement,2025-04-12,1,1.83,1.83
P100000123956,cement,2025-04-13,1,1.63,1.63
P100000123956,cement,2025-04-16,1,2.15,2.15
P100000123956,cement,2025-04-17,1,3.72,3.72
P100000123956,cement,2025-04-18,1,2.3,2.3
P100000123956,cement,2025-04-21,1,2.46,2.46
P100000123956,cement,2025-04-22,1,2.77,2.77
P100000123957,cement,2025-01-04,1,1.09,1.09
P100000123957,cement,2025-01-08,1,0.74,0.74
P100000123957,cement,2025-01-09,1,1.36,1.36
P100000123957,cement,2025-01-14,1,1.05,1.05
P100000123957,cement,2025-01-20,1,1.16,1.16
P100000123957,cement,2025-01-24,1,0.71,0.71
P100000123957,cement,2025-01-25,1,1.67,1.67
P100000123957,cement,2025-01-26,1,1.39,1.39
P100000123957,cement,2025-01-29,1,1.15,1.15
P100000123957,cement,2025-01-30,1,0.66,0.66
P100000123957,cement,2025-01-31,1,1.36,1.36
P100000123957,cement,2025-02-04,1,0.9,0.9
P100000123957,cement,2025-02-05,1,1.36,1.36
P100000123957,cement,2025-02-10,2,2.23,1.3
P100000123957,cement,2025-02-11,1,1.35,1.35
P100000123957,cement,2025-02-15,1,0.6,0.6
P100000123957,cement,2025-02-16,1,1.5,1.5
P100000123957,cement,2025-02-21,1,1.45,1.45
P100000123957,cement,2025-02-27,1,0.84,0.84
P100000123957,cement,2025-03-04,1,1.35,1.35
P100000123957,cement,2025-03-09,1,1.05,1.05
P100000123957,cement,2025-03-15,1,0.97,0.97
P100000123957,cement,2025-03-19,1,1.14,1.14
P100000123957,cement,2025-03-20,1,1.17,1.17
P100000123957,cement,2025-03-31,1,1.43,1.43
P100000123957,cement,2025-04-05,1,1.28,1.28
P100000123957,cement,2025-04-16,1,1.33,1.33
P100000123957,cement,2025-04-26,1,1.62,1.62
P100000123957,cement,2025-05-23,1,1.15,1.15
P100000123957,cement,2025-08-16,1,1.02,1.02
P100000123957,cement,2025-08-27,1,0.94,0.94
P100000123957,cement,2025-10-19,1,0.83,0.83
P100000123957,cement,2025-10-25,1,0.6,0.6
P100000123957,cement,2025-11-08,1,0.77,0.77
P100000123957,cement,2025-11-09,1,1.58,1.58
P100000123957,cement,2025-11-14,1,1.45,1.45
P100000123957,cement,2025-11-15,1,0.92,0.92
P100000123957,cement,2025-11-20,1,0.85,0.85
P100000123957,cement,2025-11-25,1,1.38,1.38
P100000123957,cement,2025-11-26,1,0.76,0.76
P100000123957,cement,2025-12-05,1,0.92,0.92
P100000123957,cement,2025-12-06,1,1.18,1.18
P100000123957,cement,2025-12-10,1,0.68,0.68
P100000123957,cement,2025-12-11,1,0.73,0.73
P100000123957,cement,2025-12-12,1,1.12,1.12
P100000123957,cement,2025-12-16,1,0.61,0.61
P100000123957,cement,2025-12-17,1,0.87,0.87
P100000123957,cement,2025-12-22,2,2.66,1.33
P100000123957,cement,2025-12-26,1,1.11,1.11
P100000123957,cement,2025-12-27,1,1.41,1.41
P100000123957,cement,2025-12-28,1,0.54,0.54
P100000123958,cement,2025-01-19,1,0.65,0.65
P100000123960,cement,2025-01-01,1,0.69,0.69
P100000123960,cement,2025-01-28,1,0.68,0.68
P100000123960,cement,2025-11-27,1,2.76,2.76
P100000123960,cement,2025-12-21,1,3.18,3.18
P100000123961,cement,2025-01-02,2,1.48,0.74
P100000123961,cement,2025-01-03,1,2.04,2.04
P100000123961,cement,2025-01-04,1,1.46,1.46
P100000123961,cement,2025-01-08,1,1.23,1.23
P100000123961,cement,2025-01-09,2,2.21,1.26
P100000123961,cement,2025-01-10,1,1.3,1.3
P100000123961,cement,2025-01-15,1,1.21,1.21
P100000123961,cement,2025-01-18,1,0.69,0.69
P100000123961,cement,2025-01-19,1,1.9,1.9
P100000123961,cement,2025-01-20,1,1.53,1.53
P100000123961,cement,2025-01-24,1,0.78,0.78
P100000123961,cement,2025-01-25,1,1.65,1.65
P100000123961,cement,2025-01-26,1,1.37,1.37
P100000123961,cement,2025-01-29,1,1.12,1.12
P100000123961,cement,2025-01-30,1,1.32,1.32
P100000123961,cement,2025-01-31,1,1.52,1.52
P100000123961,cement,2025-02-04,2,2.38,1.32
P100000123961,cement,2025-02-05,1,1.79,1.79
P100000123961,cement,2025-02-09,2,3.5199999999999996,2.09
P100000123961,cement,2025-02-10,2,1.9100000000000001,1.07
P100000123961,cement,2025-02-16,2,1.8,0.9
P100000123961,cement,2025-02-20,1,1.45,1.45
P100000123961,cement,2025-02-21,1,1.53,1.53
P100000123961,cement,2025-02-26,1,1.44,1.44
P100000123961,cement,2025-03-03,1,1.87,1.87
P100000123961,cement,2025-03-04,1,0.77,0.77
P100000123961,cement,2025-03-07,1,1.52,1.52
P100000123961,cement,2025-03-08,1,2.05,2.05
P100000123961,cement,2025-03-09,1,1.39,1.39
P100000123961,cement,2025-03-13,1,0.91,0.91
P100000123961,cement,2025-03-14,1,1.77,1.77
P100000123961,cement,2025-03-15,1,1.34,1.34
P100000123961,cement,2025-03-19,1,0.8,0.8
P100000123961,cement,2025-03-20,1,1.36,1.36
P100000123961,cement,2025-03-25,1,1.69,1.69
P100000123961,cement,2025-04-04,1,1.77,1.77
P100000123961,cement,2025-04-05,1,1.6,1.6
P100000123961,cement,2025-04-09,1,1.7,1.7
P100000123961,cement,2025-04-10,1,1.74,1.74
P100000123961,cement,2025-04-15,1,3.07,3.07
P100000123961,cement,2025-04-16,1,1.49,1.49
P100000123961,cement,2025-04-21,1,2.23,2.23
P100000123961,cement,2025-04-24,1,1.51,1.51
P100000123961,cement,2025-04-25,1,2.76,2.76
P100000123961,cement,2025-04-26,1,2.06,2.06
P100000123961,cement,2025-05-02,1,2.34,2.34
P100000123961,cement,2025-05-07,1,4.9,4.9
P100000123961,cement,2025-05-12,1,1.3,1.3
P100000123961,cement,2025-05-16,1,2.63,2.63
P100000123961,cement,2025-05-17,1,1.95,1.95
P100000123961,cement,2025-05-23,1,1.54,1.54
P100000123961,cement,2025-05-27,1,0.88,0.88
P100000123961,cement,2025-06-01,1,1.83,1.83
P100000123961,cement,2025-06-02,1,3.08,3.08
P100000123961,cement,2025-06-07,1,3.21,3.21
P100000123961,cement,2025-06-08,1,1.88,1.88
P100000123961,cement,2025-06-11,1,1.97,1.97
P100000123961,cement,2025-06-12,1,1.66,1.66
P100000123961,cement,2025-06-29,1,0.72,0.72
P100000123961,cement,2025-08-05,2,2.49,1.44
P100000123961,cement,2025-08-06,1,1.05,1.05
P100000123961,cement,2025-08-10,2,2.81,1.69
P100000123961,cement,2025-08-11,1,1.62,1.62
P100000123961,cement,2025-08-27,1,1.17,1.17
P100000123961,cement,2025-09-10,1,0.94,0.94
P100000123961,cement,2025-09-11,1,0.62,0.62
P100000123961,cement,2025-09-12,2,6.05,4.71
P100000123961,cement,2025-09-15,2,2.02,1.05
P100000123961,cement,2025-09-16,1,1.25,1.25
P100000123961,cement,2025-09-17,2,5.48,4.4
P100000123961,cement,2025-09-21,1,1.21,1.21
P100000123961,cement,2025-09-22,1,0.54,0.54
P100000123961,cement,2025-09-26,1,1.7,1.7
P100000123961,cement,2025-09-27,1,0.78,0.78
P100000123961,cement,2025-10-01,1,1.02,1.02
P100000123961,cement,2025-10-02,1,1.26,1.26
P100000123961,cement,2025-10-03,2,1.7,0.98
P100000123961,cement,2025-10-08,1,1.27,1.27
P100000123961,cement,2025-10-09,1,1.1,1.1
P100000123961,cement,2025-10-13,1,1.89,1.89
P100000123961,cement,2025-10-14,1,1.76,1.76
P100000123961,cement,2025-10-17,1,0.96,0.96
P100000123961,cement,2025-10-18,1,1.18,1.18
P100000123961,cement,2025-10-19,2,2.13,1.32
P100000123961,cement,2025-10-24,1,1.5,1.5
P100000123961,cement,2025-10-25,1,1.31,1.31
P100000123961,cement,2025-11-04,1,1.67,1.67
P100000123961,cement,2025-11-08,1,1.35,1.35
P100000123961,cement,2025-11-10,1,0.62,0.62
P100000123961,cement,2025-11-14,1,1.27,1.27
P100000123961,cement,2025-11-15,1,1.14,1.14
P100000123961,cement,2025-11-20,1,1.19,1.19
P100000123961,cement,2025-11-25,1,1.19,1.19
P100000123961,cement,2025-11-26,1,1.11,1.11
P100000123961,cement,2025-11-30,1,1.21,1.21
P100000123961,cement,2025-12-01,1,1.59,1.59
P100000123961,cement,2025-12-03,1,0.67,0.67
P100000123961,cement,2025-12-05,1,1.26,1.26
P100000123961,cement,2025-12-06,1,1.75,1.75
P100000123961,cement,2025-12-11,2,2.34,1.39
P100000123961,cement,2025-12-12,1,1.27,1.27
P100000123961,cement,2025-12-17,1,0.65,0.65
P100000123961,cement,2025-12-21,1,0.56,0.56
P100000123961,cement,2025-12-22,2,1.9,0.95
P100000123961,cement,2025-12-26,1,1.23,1.23
P100000123961,cement,2025-12-27,1,1.78,1.78
P100000123967,cement,2025-01-09,1,0.74,0.74
P100000123967,cement,2025-02-28,1,1.12,1.12
P100000123967,cement,2025-03-11,1,1.07,1.07
P100000123967,cement,2025-03-16,1,1.52,1.52
P100000123967,cement,2025-03-25,2,11.48,6.23
P100000123967,cement,2025-03-31,1,2.73,2.73
P100000123967,cement,2025-09-24,1,0.61,0.61
P100000123967,cement,2025-11-12,1,1.24,1.24
P100000123967,cement,2025-11-16,1,0.48,0.48
P100000123967,cement,2025-11-17,1,0.75,0.75
P100000123967,cement,2025-11-20,1,0.42,0.42
P100000123967,cement,2025-11-24,1,0.71,0.71
P100000123967,cement,2025-11-27,1,0.58,0.58
P100000123967,cement,2025-12-05,2,1.67,0.87
P100000123967,cement,2025-12-09,1,0.76,0.76
P100000123967,cement,2025-12-10,1,0.8,0.8
P100000123967,cement,2025-12-13,1,1.17,1.17
P100000123967,cement,2025-12-15,1,0.66,0.66
P100000123967,cement,2025-12-22,1,0.68,0.68
P100000123967,cement,2025-12-29,2,3.11,2.61
P100000123969,cement,2025-01-01,3,4.6899999999999995,1.73
P100000123969,cement,2025-01-03,3,6.550000000000001,2.97
P100000123969,cement,2025-01-05,4,9.91,5.7
P100000123969,cement,2025-01-06,1,3.44,3.44
P100000123969,cement,2025-01-07,1,2.83,2.83
P100000123969,cement,2025-01-08,1,1.81,1.81
P100000123969,cement,2025-01-09,3,5.23,1.77
P100000123969,cement,2025-01-10,3,6.359999999999999,3.07
P100000123969,cement,2025-01-11,4,10.58,7.55
P100000123969,cement,2025-01-12,1,1.42,1.42
P100000123969,cement,2025-01-13,1,3.6,3.6
P100000123969,cement,2025-01-14,3,6.76,3.08
P100000123969,cement,2025-01-15,7,21.62,7.29
P100000123969,cement,2025-01-16,3,6.01,2.18
P100000123969,cement,2025-01-19,4,10.03,3.53
P100000123969,cement,2025-01-20,2,2.44,1.22
P100000123969,cement,2025-01-21,6,13.02,2.63
P100000123969,cement,2025-01-22,2,4.26,2.13
P100000123969,cement,2025-01-23,4,7.66,3.43
P100000123969,cement,2025-01-24,5,16.78,7.46
P100000123969,cement,2025-01-25,3,7.16,3.6
P100000123969,cement,2025-01-26,5,14.370000000000001,3.49
P100000123969,cement,2025-01-27,3,5.06,1.76
P100000123969,cement,2025-01-29,3,7.49,3.08
P100000123969,cement,2025-01-30,3,12.88,8.9
P100000123969,cement,2025-01-31,5,7.710000000000001,1.85
P100000123969,cement,2025-02-01,3,10.75,3.73
P100000123969,cement,2025-02-02,1,3.93,3.93
P100000123969,cement,2025-02-03,1,1.88,1.88
P100000123969,cement,2025-02-04,2,4.52,2.26
P100000123969,cement,2025-02-05,6,14.07,5.91
P100000123969,cement,2025-02-06,3,5.74,2.1
P100000123969,cement,2025-02-07,3,10.43,3.76
P100000123969,cement,2025-02-08,5,7.92,1.72
P100000123969,cement,2025-02-09,7,11.63,2.6
P100000123969,cement,2025-02-10,9,16.12,2.97
P100000123969,cement,2025-02-11,3,9.290000000000001,5.19
P100000123969,cement,2025-02-12,3,4.8100000000000005,2.31
P100000123969,cement,2025-02-13,1,1.69,1.69
P100000123969,cement,2025-02-14,1,1.55,1.55
P100000123969,cement,2025-02-15,1,2.56,2.56
P100000123969,cement,2025-02-16,2,4.63,2.5
P100000123969,cement,2025-02-17,2,8.03,5.56
P100000123969,cement,2025-02-19,1,1.46,1.46
P100000123969,cement,2025-02-20,3,4.78,1.66
P100000123969,cement,2025-02-21,5,13.5,3.36
P100000123969,cement,2025-02-22,3,5.85,2.84
P100000123969,cement,2025-02-23,2,6.2,5.15
P100000123969,cement,2025-02-25,2,4.02,2.03
P100000123969,cement,2025-02-26,3,9.0,5.56
P100000123969,cement,2025-02-27,6,8.33,2.23
P100000123969,cement,2025-02-28,3,5.0200000000000005,1.8
P100000123969,cement,2025-03-01,1,1.22,1.22
P100000123969,cement,2025-03-02,2,3.37,2.32
P100000123969,cement,2025-03-03,1,2.38,2.38
P100000123969,cement,2025-03-04,7,22.52,5.43
P100000123969,cement,2025-03-05,2,3.86,1.93
P100000123969,cement,2025-03-06,1,5.06,5.06
P100000123969,cement,2025-03-08,1,7.47,7.47
P100000123969,cement,2025-03-09,4,11.99,5.92
P100000123969,cement,2025-03-10,4,8.55,2.94
P100000123969,cement,2025-03-12,2,3.66,1.83
P100000123969,cement,2025-03-14,2,8.59,4.82
P100000123969,cement,2025-03-15,3,9.58,5.61
P100000123969,cement,2025-03-16,5,19.55,7.92
P100000123969,cement,2025-03-17,2,5.6,3.61
P100000123969,cement,2025-03-18,4,8.94,4.12
P100000123969,cement,2025-03-19,6,20.59,7.53
P100000123969,cement,2025-03-20,5,9.82,2.42
P100000123969,cement,2025-03-21,2,5.38,2.73
P100000123969,cement,2025-03-22,1,2.29,2.29
P100000123969,cement,2025-03-23,1,2.6,2.6
P100000123969,cement,2025-03-24,2,8.36,5.04
P100000123969,cement,2025-03-25,5,8.959999999999999,2.13
P100000123969,cement,2025-03-26,4,15.46,10.66
P100000123969,cement,2025-03-27,2,6.21,3.56
P100000123969,cement,2025-03-28,3,9.94,3.42
P100000123969,cement,2025-03-29,2,2.32,1.16
P100000123969,cement,2025-03-30,3,10.68,5.66
P100000123969,cement,2025-03-31,1,7.08,7.08
P100000123969,cement,2025-04-04,4,10.34,7.16
P100000123969,cement,2025-04-05,8,29.2,7.49
P100000123969,cement,2025-04-06,3,7.85,3.47
P100000123969,cement,2025-04-07,1,0.83,0.83
P100000123969,cement,2025-04-09,2,14.79,8.25
P100000123969,cement,2025-04-10,5,15.96,3.48
P100000123969,cement,2025-04-11,1,1.61,1.61
P100000123969,cement,2025-04-12,2,7.720000000000001,4.15
P100000123969,cement,2025-04-13,2,6.380000000000001,4.15
P100000123969,cement,2025-04-14,3,9.34,3.43
P100000123969,cement,2025-04-15,2,6.32,3.97
P100000123969,cement,2025-04-16,5,14.420000000000002,4.66
P100000123969,cement,2025-04-17,1,6.79,6.79
P100000123969,cement,2025-04-19,2,4.880000000000001,2.45
P100000123969,cement,2025-04-20,1,2.28,2.28
P100000123969,cement,2025-04-21,4,8.7,3.48
P100000123969,cement,2025-04-22,5,14.89,4.05
P100000123969,cement,2025-04-23,1,4.89,4.89
P100000123969,cement,2025-04-26,1,5.06,5.06
P100000123969,cement,2025-04-27,1,3.4,3.4
P100000123969,cement,2025-04-28,1,3.12,3.12
P100000123969,cement,2025-04-29,2,5.1899999999999995,2.69
P100000123969,cement,2025-04-30,1,1.42,1.42
P100000123969,cement,2025-05-01,5,19.37,4.36
P100000123969,cement,2025-05-02,1,2.2,2.2
P100000123969,cement,2025-05-03,4,11.15,3.23
P100000123969,cement,2025-05-05,3,10.44,4.67
P100000123969,cement,2025-05-08,1,2.24,2.24
P100000123969,cement,2025-05-09,2,4.14,2.78
P100000123969,cement,2025-05-11,3,6.68,3.22
P100000123969,cement,2025-05-12,4,16.34,7.04
P100000123969,cement,2025-06-01,1,1.11,1.11
P100000123969,cement,2025-06-04,1,2.74,2.74
P100000123969,cement,2025-06-06,2,2.96,1.64
P100000123969,cement,2025-06-29,1,2.08,2.08
P100000123969,cement,2025-07-10,2,4.73,2.7
P100000123969,cement,2025-07-12,1,1.2,1.2
P100000123969,cement,2025-07-16,3,4.61,2.02
P100000123969,cement,2025-08-04,2,1.82,0.91
P100000123969,cement,2025-08-05,2,5.35,2.97
P100000123969,cement,2025-08-21,1,1.24,1.24
P100000123969,cement,2025-09-02,1,1.84,1.84
P100000123969,cement,2025-09-08,2,2.58,1.46
P100000123969,cement,2025-09-09,1,1.72,1.72
P100000123969,cement,2025-09-23,1,2.0,2.0
P100000123969,cement,2025-09-24,3,2.4899999999999998,0.83
P100000123969,cement,2025-10-02,2,2.34,1.17
P100000123969,cement,2025-10-04,4,11.639999999999999,5.05
P100000123969,cement,2025-10-05,1,1.62,1.62
P100000123969,cement,2025-10-08,2,6.04,3.11
P100000123969,cement,2025-10-09,3,4.59,2.61
P100000123969,cement,2025-10-10,1,2.66,2.66
P100000123969,cement,2025-10-11,3,4.18,1.52
P100000123969,cement,2025-10-13,2,4.92,3.41
P100000123969,cement,2025-10-14,4,5.9399999999999995,2.4
P100000123969,cement,2025-10-16,3,6.109999999999999,2.11
P100000123969,cement,2025-10-17,1,2.38,2.38
P100000123969,cement,2025-10-18,2,5.4,3.08
P100000123969,cement,2025-10-19,7,10.98,2.02
P100000123969,cement,2025-10-21,1,3.89,3.89
P100000123969,cement,2025-10-22,3,4.75,2.13
P100000123969,cement,2025-10-29,1,4.99,4.99
P100000123969,cement,2025-11-03,2,5.1,2.55
P100000123969,cement,2025-11-04,5,6.25,1.64
P100000123969,cement,2025-11-08,2,7.859999999999999,6.1
P100000123969,cement,2025-11-10,5,15.42,9.5
P100000123969,cement,2025-11-13,1,2.99,2.99
P100000123969,cement,2025-11-14,3,5.62,2.69
P100000123969,cement,2025-11-15,4,6.22,1.92
P100000123969,cement,2025-11-16,3,5.84,2.84
P100000123969,cement,2025-11-17,2,8.2,4.97
P100000123969,cement,2025-11-18,1,2.18,2.18
P100000123969,cement,2025-11-19,3,12.129999999999999,5.21
P100000123969,cement,2025-11-20,4,5.46,1.57
P100000123969,cement,2025-11-21,4,8.4,2.66
P100000123969,cement,2025-11-22,2,2.86,1.43
P100000123969,cement,2025-11-23,1,2.07,2.07
P100000123969,cement,2025-11-24,1,5.64,5.64
P100000123969,cement,2025-11-25,5,10.01,2.48
P100000123969,cement,2025-11-26,3,6.21,2.15
P100000123969,cement,2025-11-27,3,5.73,2.08
P100000123969,cement,2025-11-28,2,5.609999999999999,3.06
P100000123969,cement,2025-11-29,3,6.48,3.09
P100000123969,cement,2025-11-30,5,10.629999999999999,3.28
P100000123969,cement,2025-12-01,5,5.73,1.54
P100000123969,cement,2025-12-02,2,3.7,1.85
P100000123969,cement,2025-12-04,1,2.99,2.99
P100000123969,cement,2025-12-05,2,8.32,4.98
P100000123969,cement,2025-12-06,5,3.11,0.75
P100000123969,cement,2025-12-07,5,7.38,2.18
P100000123969,cement,2025-12-08,2,5.76,3.54
P100000123969,cement,2025-12-09,1,3.97,3.97
P100000123969,cement,2025-12-10,1,1.45,1.45
P100000123969,cement,2025-12-11,3,9.07,3.25
